,Symbol,Name,Industry,IndustryCode
3642,DBGI,Digital Brands Group Inc,전문품 상점,534030
3643,CDZIP,Cadiz Inc ADR,수도 유틸리티,591030
3644,CNET,ZW Data Action Technologies Inc,소프트웨어 및 IT서비스,572010
3645,TAOP,Taoping Inc,"컴퓨터, 전화 및 가전제품",571060
3646,CARV,Carver Bancorp Inc,은행,551010
3647,RMCF,Rocky Mountain Chocolate Factory Inc (Delaware),식품 및 담배,541020
3648,EAST,Eastside Distilling Inc,음료,541010
3649,KRBP,Kiromic Biopharma Inc,생명과학 및 메디컬 리서치,562020
3650,KLXE,KLX Energy Services Holdings Inc,오일 및 가스 장비 및 서비스,501030
3651,SSKN,STRATA Skin Sciences Inc,헬스케어 장비 및 용품,561010
3652,KSPN,Kaspien Holdings Inc,전문품 상점,534030
3653,CHCI,Comstock Holding Companies Inc Class A,주택건설,532030
3654,TCBS,Texas Community Bancshares Inc,은행,551010
3655,OTRKP,Ontrak Inc PRF,헬스케어 업체 및 서비스,561020
3656,ESBK,Elmira Savings Bank,은행,551010
3657,BLIN,Bridgeline Digital Inc,소프트웨어 및 IT서비스,572010
3658,CYCC,Cyclacel Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3659,HVBC,HV Bancorp Inc,은행,551010
3660,SCKT,Socket Mobile Inc,전자 장비 및 부품,571040
3661,TRMT,Tremont Mortgage Trust,주택 및 상업용 리츠,601020
3662,MBNKP,Medallion Bank PRF,은행,551010
3663,MOHO,Ecmoho Ltd ADR,전문품 상점,534030
3664,PULM,Pulmatrix Inc,생명과학 및 메디컬 리서치,562020
3665,HSON,Hudson Global Inc,전문 및 상업 서비스,522030
3666,RCMT,R C M Technologies Inc,건설 및 엔지니어링,522010
3667,CPIX,Cumberland Pharmaceuticals Inc,제약,562010
3668,MYT,Urban Tea Inc,식품 및 약품소매,543010
3669,SSNT,SilverSun Technologies Inc,소프트웨어 및 IT서비스,572010
3670,PIXY,ShiftPixy Inc,전문 및 상업 서비스,522030
3671,FNHC,Fednat Holding Co,보험,553010
3672,IKNX,Ikonics Corp,화학,511010
3673,CYRN,Cyren Ltd,소프트웨어 및 IT서비스,572010
3674,XELB,Xcel Brands Inc,미디어 및 출판,533020
3675,VIRI,Virios Therapeutics LLC,생명과학 및 메디컬 리서치,562020
3676,INVO,INVO Bioscience Inc,헬스케어 장비 및 용품,561010
3677,ABIO,ARCA Biopharma Inc,제약,562010
3678,CREG,China Recycling Energy Corp,전문 및 상업 서비스,522030
3679,HTGM,HTG Molecular Diagnostics Inc,헬스케어 장비 및 용품,561010
3680,RIBT,RiceBran Technologies,식품 및 담배,541020
3681,WAVE,Eco Wave Power Global AB (publ) ADR,전기 유틸리티,591010
3682,MOTS,Motus GI Holdings Inc,헬스케어 장비 및 용품,561010
3683,ICON,Iconix Brand Group Inc,섬유 및 의류,532020
3684,BMRA,Biomerica Inc,헬스케어 장비 및 용품,561010
3685,BPTH,Bio Path Holdings Inc,생명과학 및 메디컬 리서치,562020
3686,TRIB,Trinity Biotech PLC ADR,헬스케어 장비 및 용품,561010
3687,DXYN,Dixie Group Inc Class A,가정용품,532040
3688,APWC,Asia Pacific Wire & Cable Corporation Ltd,"건설장비 및 대형차, 기차, 배",521020
3689,ATHE,Alterity Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
3690,IFMK,iFresh Inc,식품 및 약품소매,543010
3691,HCDI,Harbor Custom Development Inc,부동산 운영 관리,601010
3692,ADIL,Adial Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3693,CSPI,CSP Inc,소프트웨어 및 IT서비스,572010
3694,GRCYU,Greencity Acquisition Corp,기타 금융업,556010
3695,HGSH,China HGS Real Estate Inc,부동산 운영 관리,601010
3696,RAND,Rand Capital Corp,투자은행 및 서비스,551020
3697,LMRKP,Landmark Infrastructure Partners LP PRF,부동산 운영 관리,601010
3698,TLGT,Teligent Inc (NEW JERSEY),제약,562010
3699,AMST,Amesite Inc,소프트웨어 및 IT서비스,572010
3700,SQFT,Presidio Property Trust Inc Class A,주택 및 상업용 리츠,601020
3701,CNSP,CNS Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3702,CSSEP,Chicken Soup for The Soul Entertainment Inc PRF,미디어 및 출판,533020
3703,HAPP,Happiness Biotech Group Ltd,식품 및 담배,541020
3704,TRVI,Trevi Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3705,ISPC,iSpecimen Inc,다양한 소매업,534020
3706,OSAT,Orbsat Corp,커뮤니케이션 및 네트워킹,571020
3707,QUMU,Qumu Corp,소프트웨어 및 IT서비스,572010
3708,CNNB,Cincinnati Bancorp Inc,은행,551010
3709,MEDS,TRxADE Health Inc,소프트웨어 및 IT서비스,572010
3710,AUUD,Auddia Inc,소프트웨어 및 IT서비스,572010
3711,AUTO,Autoweb Inc,미디어 및 출판,533020
3712,MTC,MMTEC Inc,소프트웨어 및 IT서비스,572010
3713,SINT,SINTX Technologies Inc,헬스케어 장비 및 용품,561010
3714,PT,Pintec Technology Holdings Ltd ADR,소프트웨어 및 IT서비스,572010
3715,TAYD,Taylor Devices Inc,"건설장비 및 대형차, 기차, 배",521020
3716,PHCF,Puhui Wealth Investment Management Co Ltd,투자은행 및 서비스,551020
3717,GRNVU,Greenvision Acquisition Corp Unit,기타 금융업,556010
3718,BSQR,Bsquare Corp,소프트웨어 및 IT서비스,572010
3719,EZGO,EZGO Technologies Ltd,자동차 및 자동차 부품,531010
3720,BVXV,BiondVax Pharmaceuticals Ltd ADR,생명과학 및 메디컬 리서치,562020
3721,CRTD,Creatd Inc,소프트웨어 및 IT서비스,572010
3722,LTBR,Lightbridge Corp,전문 및 상업 서비스,522030
3723,MOSY,MoSys Inc,반도체 및 반도체 장비,571010
3724,AIHS,Senmiao Technology Ltd,전문품 상점,534030
3725,ENVB,Enveric Biosciences Inc,생명과학 및 메디컬 리서치,562020
3726,TENX,Tenax Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3727,BHTG,BioHiTech Global Inc,전문 및 상업 서비스,522030
3728,PATI,Patriot Transportation Holding Inc,화물 및 물류 서비스,524050
3729,APDN,Applied DNA Sciences Inc,화학,511010
3730,BLPH,Bellerophon Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3731,NXTD,NXT-ID Inc,전문 및 상업 서비스,522030
3732,ZCMD,Zhongchao Inc Class A,비즈니스교육,631030
3733,IMAC,IMAC Holdings Inc,헬스케어 업체 및 서비스,561020
3734,ELTK,Eltek Ltd,반도체 및 반도체 장비,571010
3735,TUGCU,TradeUP Global Corp,기타 금융업,556010
3736,EARS,Auris Medical Holding Ltd,생명과학 및 메디컬 리서치,562020
3737,UPTDU,Tradeup Acquisition Corp,기타 금융업,556010
3738,IMTE,Integrated Media Technology Ltd,전자 장비 및 부품,571040
3739,PMD,Psychemedics Corp,헬스케어 업체 및 서비스,561020
3740,SINO,Sino-Global Shipping America Ltd,화물 및 물류 서비스,524050
3741,CYTO,Altamira Therapeutics Ltd,생명과학 및 메디컬 리서치,562020
3742,SGRP,SPAR Group Inc,미디어 및 출판,533020
3743,OLB,OLB Group Inc,소프트웨어 및 IT서비스,572010
3744,GBS,Gbs Inc,생명과학 및 메디컬 리서치,562020
3745,MDGS,Medigus Ltd ADR,헬스케어 장비 및 용품,561010
3746,UNCY,Unicycive Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3747,TANH,Tantech Holdings Ltd,화학,511010
3748,XBIO,Xenetic Biosciences Inc,생명과학 및 메디컬 리서치,562020
3749,TOMZ,TOMI Environmental Solutions Inc,전문 및 상업 서비스,522030
3750,SNGX,Soligenix Inc,생명과학 및 메디컬 리서치,562020
3751,SVVC,Firsthand Technology Value Fund Inc,다양한 금융서비스,555010
3752,LIXT,Lixte Biotechnology Holdings Inc,생명과학 및 메디컬 리서치,562020
3753,AMPG,Amplitech Group Inc,커뮤니케이션 및 네트워킹,571020
3754,BHAT,Blue Hat Interactive Entertainment Technology,레저 상품,532050
3755,MTP,Midatech Pharma PLC ADR,생명과학 및 메디컬 리서치,562020
3756,RDIB,Reading International Inc Class B,호텔 및 엔터테인먼트,533010
3757,SLRX,Salarius Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3758,HSTO,Histogen Inc,생명과학 및 메디컬 리서치,562020
3759,RILYL,B Riley Financial Inc ADR,투자은행 및 서비스,551020
3760,EVOK,Evoke Pharma Inc,제약,562010
3761,KEQU,Kewaunee Scientific Corp,전문 및 상업 서비스,522030
3762,JMPNZ,JMP Group LLC PRF,투자은행 및 서비스,551020
3763,SGLB,Sigma Labs Inc,소프트웨어 및 IT서비스,572010
3764,JCTCF,Jewett-Cameron Trading Company Ltd,종이 및 임산물,513010
3765,MFH,Mercurity Fintech Holding Inc ADR,핀테크,573010
3766,MRM,Medirom Healthcare Technologies Inc ADR,"개인, 가정 용품 및 서비스",542010
3767,AATC,Autoscope Technologies Corp,"건설장비 및 대형차, 기차, 배",521020
3768,CUBA,Herzfeld Caribbean Basin Fund Inc,다양한 금융서비스,555010
3769,SGBX,SG Blocks Inc,주택건설,532030
3770,PBBK,PB Bankshares Inc,은행,551010
3771,DALN,Dallasnews Corp Series A,미디어 및 출판,533020
3772,LEDS,SemiLEDs Corp,반도체 및 반도체 장비,571010
3773,ATIF,ATIF Holdings Ltd,전문 및 상업 서비스,522030
3774,SOHO,Sotherly Hotels Inc,주택 및 상업용 리츠,601020
3775,AHPI,Allied Healthcare Products Inc,헬스케어 장비 및 용품,561010
3776,HSDT,Helius Medical Technologies Inc Class A,헬스케어 장비 및 용품,561010
3777,SFET,Safe-T Group Ltd ADR,소프트웨어 및 IT서비스,572010
3778,ACOR,Acorda Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3779,FGF,FG Financial Group Inc,보험,553010
3780,BNSO,Bonso Electronics International Inc,"건설장비 및 대형차, 기차, 배",521020
3781,XOMAO,XOMA Corp ADR,생명과학 및 메디컬 리서치,562020
3782,RNAZ,Transcode Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3783,HTIA,Healthcare Trust Inc PRF,주택 및 상업용 리츠,601020
3784,CJJD,China Jo-Jo Drugstores Inc,식품 및 약품소매,543010
3785,PNBK,Patriot National Bancorp Inc,은행,551010
3786,YTEN,Yield10 Bioscience Inc,생명과학 및 메디컬 리서치,562020
3787,ACER,Acer Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3788,RELI,Reliance Global Group Inc,주택 및 상업용 리츠,601020
3789,PPSI,Pioneer Power Solutions Inc,"건설장비 및 대형차, 기차, 배",521020
3790,GMVD,G Medical Innovations Holdings Ltd,헬스케어 장비 및 용품,561010
3791,GLBZ,Glen Burnie Bancorp,은행,551010
3792,GRNV,Greenvision Acquisition Corp,기타 금융업,556010
3793,EEIQ,Elite Education Group International Ltd,교육서비스,631010
3794,ANTE,Airnet Technology Inc ADR,미디어 및 출판,533020
3795,VEEE,Twin Vee PowerCats Co,레저 상품,532050
3796,JVA,Coffee Holding Co Inc,식품 및 담배,541020
3797,GHSI,Guardion Health Sciences Inc,제약,562010
3798,PBLA,Panbela Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3799,LEXX,Lexaria Bioscience Corp,제약,562010
3800,IINN,Inspira Technologies Oxy BHN Ltd,헬스케어 장비 및 용품,561010
3801,PTIX,Protagenic Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3802,FRGAP,Franchise Group Inc PRF,"개인, 가정 용품 및 서비스",542010
3803,FGBIP,First Guaranty Bancshares Inc ADR,은행,551010
3804,HOTH,Hoth Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3805,NSYS,Nortech Systems Inc,반도체 및 반도체 장비,571010
3806,BELFA,Bel Fuse Inc Class A,전자 장비 및 부품,571040
3807,FFHL,Fuwei Films (Holdings) Co Ltd,용기 및 포장,513020
3808,ADTX,Aditxt Inc,생명과학 및 메디컬 리서치,562020
3809,SYTA,Siyata Mobile Inc,"컴퓨터, 전화 및 가전제품",571060
3810,GLBS,Globus Maritime Ltd,화물 및 물류 서비스,524050
3811,WVFC,W V S Financial Corp,은행,551010
3812,POWWP,Ammo Inc PRF,우주항공 및 국방,521010
3813,NLSP,NLS Pharmaceutics AG,생명과학 및 메디컬 리서치,562020
3814,OCC,Optical Cable Corp,커뮤니케이션 및 네트워킹,571020
3815,VLON,Vallon Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3816,ATXI,Avenue Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3817,SOHOB,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
3818,GIGM,Giga Media Ltd,소프트웨어 및 IT서비스,572010
3819,TYHT,Shineco Inc,제약,562010
3820,NSPR,InspireMD Inc,헬스케어 장비 및 용품,561010
3821,PTPI,Petros Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3822,MINDP,Mind Technology Inc PRF,오일 및 가스 장비 및 서비스,501030
3823,GVP,GSE Systems Inc,소프트웨어 및 IT서비스,572010
3824,OSN,Ossen Innovation Co Ltd ADR,메탈&마이닝,512010
3825,VRME,VerifyMe Inc,소프트웨어 및 IT서비스,572010
3826,BIMI,Bimi International Medical Inc,식품 및 약품소매,543010
3827,VINO,Gaucho Group Holdings Inc,부동산 운영 관리,601010
3828,SNPX,Synaptogenix Inc,제약,562010
3829,BTB,Bit Brother Ltd,식품 및 약품소매,543010
3830,HCDIP,Harbor Custom Development Inc PRF,부동산 운영 관리,601010
3831,LANDP,Gladstone Land Corp PRF,주택 및 상업용 리츠,601020
3832,CULL,Cullman Bancorp  Inc.,은행,551010
3833,THMO,Thermogenesis Holdings Inc,사무기기,571050
3834,EVOL,Evolving Systems Inc,소프트웨어 및 IT서비스,572010
3835,PRFX,PainReform Ltd,제약,562010
3836,SOHOO,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
3837,PXS,Pyxis Tankers Inc,화물 및 물류 서비스,524050
3838,NUWE,Nuwellis Inc,헬스케어 장비 및 용품,561010
3839,BANFP,BFC Capital Trust II PRF,은행,551010
3840,STAF,Staffing 360 Solutions Inc,전문 및 상업 서비스,522030
3841,NSEC,National Security Group Inc,보험,553010
3842,ZIVO,Zivo Bioscience Inc,식품 및 담배,541020
3843,CVV,CVD Equipment Corp,"건설장비 및 대형차, 기차, 배",521020
3844,GOVX,GeoVax Labs Inc,생명과학 및 메디컬 리서치,562020
3845,IMRN,Immuron Ltd ADR,제약,562010
3846,VIVE,Viveve Medical Inc,헬스케어 장비 및 용품,561010
3847,DTST,Data Storage Corp,소프트웨어 및 IT서비스,572010
3848,BNTC,Benitec Biopharma Inc,생명과학 및 메디컬 리서치,562020
3849,DUOT,Duos Technologies Group Inc,소프트웨어 및 IT서비스,572010
3850,AEY,ADDvantage Technologies Group Inc,커뮤니케이션 및 네트워킹,571020
3851,SONM,Sonim Technologies Inc,커뮤니케이션 및 네트워킹,571020
3852,MIND,Mind Technology Inc,오일 및 가스 장비 및 서비스,501030
3853,LEVLP,Level One Bancorp Inc ADR,은행,551010
3854,MNSBP,MainStreet Bancshares Inc ADR,은행,551010
3855,WAFU,Wah Fu Education Group Ltd,교육서비스,631010
3856,SGMA,SigmaTron International Inc,반도체 및 반도체 장비,571010
3857,GBNY,Generations Bancorp NY Inc,은행,551010
3858,HX,Xiaobai Maimai Inc ADR,은행,551010
3859,CNFR,Conifer Holdings Inc,보험,553010
3860,FORD,Forward Industries Inc,섬유 및 의류,532020
3861,WHLR,Wheeler Real Estate Investment Trust Inc,주택 및 상업용 리츠,601020
3862,CXDC,China XD Plastics Company Ltd,자동차 및 자동차 부품,531010
3863,BLCM,Bellicum Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3864,TAIT,Taitron Components Inc Class A,전자 장비 및 부품,571040
3865,BKYI,BIO-Key International Inc,전자 장비 및 부품,571040
3866,WHLRP,Wheeler Real Estate Investment Trust Inc Convertible Preference Shares Series B,주택 및 상업용 리츠,601020
3867,SUMR,Summer Infant Inc,레저 상품,532050
3868,SPCB,Supercom Ltd,소프트웨어 및 IT서비스,572010
3869,PHIO,Phio Pharmaceuticals Corp,생명과학 및 메디컬 리서치,562020
3870,RAVE,Rave Restaurant Group Inc,호텔 및 엔터테인먼트,533010
3871,CETX,Cemtrex Inc,전문 및 상업 서비스,522030
3872,YVR,Liquid Media Group Ltd,소프트웨어 및 IT서비스,572010
3873,WORX,Scworx Corp,소프트웨어 및 IT서비스,572010
3874,ARTL,Artelo Biosciences Inc,생명과학 및 메디컬 리서치,562020
3875,LMFA,LM Funding America Inc,은행,551010
3876,DYNT,Dynatronics Corp,헬스케어 장비 및 용품,561010
3877,RBCN,Rubicon Technology Inc,반도체 및 반도체 장비,571010
3878,VRPX,Virpax Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3879,SONN,Sonnet Biotherapeutics Holdings Inc,제약,562010
3880,PSHG,Performance Shipping Inc,화물 및 물류 서비스,524050
3881,CLEU,China Liberal Education Holdings Ltd,교육서비스,631010
3882,SOHON,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
3883,XOMAP,XOMA Corp PRF,생명과학 및 메디컬 리서치,562020
3884,JUPW,Jupiter Wellness Inc,"개인, 가정 용품 및 서비스",542010
3885,WHLM,Wilhelmina International Inc,전문 및 상업 서비스,522030
3886,INM,InMed Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3887,PALT,Paltalk Inc,소프트웨어 및 IT서비스,572010
3888,RETO,ReTo Eco-Solutions Inc,건축 자재,512020
3889,TTNP,Titan Pharmaceuticals Inc,제약,562010
3890,NVIV,InVivo Therapeutics Holdings Corp,헬스케어 장비 및 용품,561010
3891,PSTV,Plus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3892,JAN,Janone Inc,전문품 상점,534030
3893,PFIN,P&F Industries Inc Class A,"건설장비 및 대형차, 기차, 배",521020
3894,PALI,Palisade Bio Inc,생명과학 및 메디컬 리서치,562020
3895,MLND,Millendo Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3896,UNAM,Unico American Corp,보험,553010
3897,AIRTP,Air T Funding PRF,은행,551010
3898,IPDN,Professional Diversity Network  Inc.,소프트웨어 및 IT서비스,572010
3899,OXBR,Oxbridge Re Holdings Ltd,보험,553010
3900,OPHC,OptimumBank Holdings Inc,은행,551010
3901,SMIT,Schmitt Industries Inc,"건설장비 및 대형차, 기차, 배",521020
3902,BOSC,BOS Better Online Solutions Ltd,"건설장비 및 대형차, 기차, 배",521020
3903,OCCIP,OFS Credit Company Inc PRF,다양한 금융서비스,555010
3904,NTEC,Intec Pharma Ltd,생명과학 및 메디컬 리서치,562020
3905,OCCIO,OFS Credit Company Inc PRF,다양한 금융서비스,555010
3906,JRJC,China Finance Online Co Ltd ADR,전문 및 상업 서비스,522030
3907,HUSN,Hudson Capital Inc.,투자은행 및 서비스,551020
3908,CREX,Creative Realities Inc,소프트웨어 및 IT서비스,572010
3909,EDTK,Skillful Craftsman Education Technology Ltd,비즈니스교육,631030
3910,SXTC,China SXT Pharmaceuticals Inc,제약,562010
3911,EFOI,Energy Focus Inc,주택건설,532030
3912,GYRO,Gyrodyne LLC,부동산 운영 관리,601010
3913,MDRR,Medalist Diversified Reit Inc,주택 및 상업용 리츠,601020
3914,TSRI,TSR Inc,소프트웨어 및 IT서비스,572010
3915,SNES,Senestech Inc,생명과학 및 메디컬 리서치,562020
3916,CYAN,Cyanotech Corp,제약,562010
3917,CLWT,Euro Tech Holdings Company Ltd,전문 및 상업 서비스,522030
3918,XTLB,X T L Biopharmaceuticals Ltd ADR,생명과학 및 메디컬 리서치,562020
3919,MYSZ,My Size Inc,소프트웨어 및 IT서비스,572010
3920,GRIL,Muscle Maker Inc,호텔 및 엔터테인먼트,533010
3921,STRR,Star Equity Holdings Inc,헬스케어 업체 및 서비스,561020
3922,USEG,US Energy Corp,오일 및 가스,501020
3923,FGFPP,FG Financial Group Inc PRF,보험,553010
